"IBOV"
"228",-1.8063544177
"229",10.816674587
"230",-1.8578194185
"231",-0.17763368178
"232",0.98388547831
"233",0.70261193887
"234",4.0573709332
"235",0.83683612102
"236",-0.66546098187
"237",3.5702021296
"238",2.3624062631
"239",0.94520761686
"240",6.8482263496
"241",-1.6297846502
"242",-8.4291068513
"243",-29.904329943
"244",10.252197487
"245",8.5667023866
"246",8.7562965811
"247",8.2650594146
"248",-3.4428266259
"249",-4.7960257283
"250",-0.68811494893
"251",15.902648575
"252",9.297099216
"253",-3.3185864502
"254",-4.3734137035
"255",5.9967644891
"256",1.937792947
"257",6.1583426021
"258",0.46422898322
"259",-3.9438521546
"260",-2.4792614235
"261",-6.5683299766
"262",-6.7385570796
"263",-1.531641667
"264",2.8523545743
"265",6.9842583323
"266",0.89031456209
"267",6.0607852402
"268",-10.102623158
"269",3.2206837916
"270",-11.502919923
"271",4.6911391544
"272",6.163145549
"273",0.4692261562
"274",5.4529853152
"275",-3.0602890042
"276",-2.4460019516
